Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value
"FS","Suite of Food Security Indicators","050","Bangladesh","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20122014","2012-2014","%","15"
"FS","Suite of Food Security Indicators","050","Bangladesh","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20132015","2013-2015","%","14.1"
"FS","Suite of Food Security Indicators","050","Bangladesh","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20142016","2014-2016","%","14"
"FS","Suite of Food Security Indicators","050","Bangladesh","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20152017","2015-2017","%","13.3"
"FS","Suite of Food Security Indicators","050","Bangladesh","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","12.5"
"FS","Suite of Food Security Indicators","050","Bangladesh","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","11.5"
"FS","Suite of Food Security Indicators","050","Bangladesh","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20182020","2018-2020","%","11"
"FS","Suite of Food Security Indicators","050","Bangladesh","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20192021","2019-2021","%","11.4"
"FS","Suite of Food Security Indicators","050","Bangladesh","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2010","2010","%","96.4"
"FS","Suite of Food Security Indicators","050","Bangladesh","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2011","2011","%","96.5"
"FS","Suite of Food Security Indicators","050","Bangladesh","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2012","2012","%","96.7"
"FS","Suite of Food Security Indicators","050","Bangladesh","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2013","2013","%","96.8"
"FS","Suite of Food Security Indicators","050","Bangladesh","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2014","2014","%","97"
"FS","Suite of Food Security Indicators","050","Bangladesh","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2015","2015","%","97.1"
"FS","Suite of Food Security Indicators","050","Bangladesh","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2016","2016","%","97.2"
"FS","Suite of Food Security Indicators","050","Bangladesh","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2017","2017","%","97.4"
"FS","Suite of Food Security Indicators","050","Bangladesh","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2018","2018","%","97.5"
"FS","Suite of Food Security Indicators","050","Bangladesh","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2019","2019","%","97.6"
"FS","Suite of Food Security Indicators","050","Bangladesh","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2020","2020","%","97.7"
"FS","Suite of Food Security Indicators","050","Bangladesh","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2010","2010","%","40.2"
"FS","Suite of Food Security Indicators","050","Bangladesh","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2011","2011","%","39.1"
"FS","Suite of Food Security Indicators","050","Bangladesh","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2012","2012","%","38.1"
"FS","Suite of Food Security Indicators","050","Bangladesh","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2013","2013","%","37.1"
"FS","Suite of Food Security Indicators","050","Bangladesh","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2014","2014","%","36"
"FS","Suite of Food Security Indicators","050","Bangladesh","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2015","2015","%","35"
"FS","Suite of Food Security Indicators","050","Bangladesh","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2016","2016","%","34"
"FS","Suite of Food Security Indicators","050","Bangladesh","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2017","2017","%","33"
"FS","Suite of Food Security Indicators","050","Bangladesh","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2018","2018","%","32"
"FS","Suite of Food Security Indicators","050","Bangladesh","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2019","2019","%","31"
"FS","Suite of Food Security Indicators","050","Bangladesh","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2020","2020","%","30.2"
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20092011","2009-2011","%",""
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20102012","2010-2012","%",""
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20112013","2011-2013","%",""
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20122014","2012-2014","%",""
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20132015","2013-2015","%",""
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20142016","2014-2016","%",""
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20152017","2015-2017","%",""
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20162018","2016-2018","%",""
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20172019","2017-2019","%",""
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20182020","2018-2020","%",""
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20192021","2019-2021","%",""
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20092011","2009-2011","%",""
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20102012","2010-2012","%",""
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20112013","2011-2013","%",""
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20122014","2012-2014","%",""
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20132015","2013-2015","%",""
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20142016","2014-2016","%",""
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20152017","2015-2017","%",""
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%",""
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%",""
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20182020","2018-2020","%",""
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20192021","2019-2021","%",""
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2010","2010","%","92.4"
