Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1967","1967","index","133.65","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1968","1968","index","129.03","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1969","1969","index","137.21","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1970","1970","index","138.62","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1971","1971","index","139.42","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1972","1972","index","129.98","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1973","1973","index","127.99","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1974","1974","index","124.52","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1975","1975","index","108.13","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1976","1976","index","85.49","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1977","1977","index","79.91","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1978","1978","index","74.81","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1979","1979","index","67.99","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1980","1980","index","67.7","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1981","1981","index","61.57","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1982","1982","index","60.28","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1983","1983","index","58.56","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1984","1984","index","57.35","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1985","1985","index","55.89","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1986","1986","index","56.15","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1987","1987","index","54.4","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1988","1988","index","52.69","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1989","1989","index","50.73","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1990","1990","index","48.87","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1991","1991","index","49.34","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1992","1992","index","50.84","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1993","1993","index","48.96","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1994","1994","index","52.9","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1995","1995","index","49.68","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1996","1996","index","51.55","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1997","1997","index","49.85","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1998","1998","index","55.77","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1999","1999","index","51.77","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2000","2000","index","58.32","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2001","2001","index","64.35","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2002","2002","index","70.19","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2003","2003","index","73.11","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2004","2004","index","76.14","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2005","2005","index","80.09","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2006","2006","index","78.64","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2007","2007","index","86.08","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2008","2008","index","87.76","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2009","2009","index","105.82","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2010","2010","index","107.72","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2011","2011","index","113.37","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2012","2012","index","90.28","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2013","2013","index","118.41","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2014","2014","index","100.85","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2015","2015","index","100.32","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2016","2016","index","98.83","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2017","2017","index","96.2","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2018","2018","index","95.99","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2019","2019","index","95.11","E","Estimated value"
"QI","Production Indices","024","Angola","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2020","2020","index","91.59","E","Estimated value"
"QI","Production Indices","028","Antigua and Barbuda","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1961","1961","index","271.1","E","Estimated value"
"QI","Production Indices","028","Antigua and Barbuda","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1962","1962","index","265.46","E","Estimated value"
"QI","Production Indices","028","Antigua and Barbuda","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1963","1963","index","320.33","E","Estimated value"
"QI","Production Indices","028","Antigua and Barbuda","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1964","1964","index","323.21","E","Estimated value"
